id,date,input,output
466,2018,"In 2018, John Darley is a member of the <extra_id_0>.",<extra_id_0> Advance SA <extra_id_1>
467,2018,"In 2018, Ewa Paluch works for <extra_id_0>.",<extra_id_0> University of Cambridge <extra_id_1>
468,2018,"In 2018, Benjamin Fung works for <extra_id_0>.",<extra_id_0> McGill University <extra_id_1>
469,2018,"In 2018, Corrie Moreau works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
470,2018,"In 2018, <extra_id_0> is the head coach of FC Farul Constanța.",<extra_id_0> Ion Barbu <extra_id_1>
471,2018,"In 2018, Galina Timchenko works for <extra_id_0>.",<extra_id_0> Meduza <extra_id_1>
472,2018,"In 2018, Rob Pyne is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
473,2018,"In 2018, <extra_id_0> is the head of the government of Key West.",<extra_id_0> Craig Cates <extra_id_1>
474,2018,"In 2018, Mourad Boudjellal works for <extra_id_0>.",<extra_id_0> RMC <extra_id_1>
475,2018,"In 2018, Charlie Adam plays for <extra_id_0>.",<extra_id_0> Stoke City F.C. <extra_id_1>
476,2018,"In 2018, Robert Gates holds the position of <extra_id_0>.",<extra_id_0> Chancellor of the College of William & Mary <extra_id_1>
477,2018,"In 2018, Penny James works for <extra_id_0>.",<extra_id_0> Direct Line Group <extra_id_1>
478,2018,"In 2018, Andrew Rambaut works for <extra_id_0>.",<extra_id_0> University of Edinburgh <extra_id_1>
479,2018,"In 2018, Seán Barrett holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
480,2018,"In 2018, Jennifer Westacott works for <extra_id_0>.",<extra_id_0> Business Council of Australia <extra_id_1>
481,2018,"In 2018, Andrea Bargnani plays for <extra_id_0>.",<extra_id_0> Saski Baskonia <extra_id_1>
482,2018,"In 2018, Nicolas Ghesquière works for <extra_id_0>.",<extra_id_0> Louis Vuitton <extra_id_1>
483,2018,"In 2018, Jacinda Ardern holds the position of <extra_id_0>.",<extra_id_0> Leader of the New Zealand Labour Party <extra_id_1>
484,2018,"In 2018, Enda Kenny holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
485,2018,"In 2018, Abhilasha Kumari works for <extra_id_0>.",<extra_id_0> Gujarat High Court <extra_id_1>
486,2018,"In 2018, <extra_id_0> is the head coach of RoPS.",<extra_id_0> Toni Koskela <extra_id_1>
487,2018,"In 2018, Anne-Marie Slaughter holds the position of <extra_id_0>.",<extra_id_0> chief executive officer <extra_id_1>
488,2018,"In 2018, Anne-Marie Slaughter works for <extra_id_0>.",<extra_id_0> New America <extra_id_1>
489,2018,"In 2018, National Geographic Partners is owned by <extra_id_0>.",<extra_id_0> 21st Century Fox <extra_id_1>
490,2018,"In 2018, Andris Piebalgs holds the position of <extra_id_0>.","<extra_id_0> European Commissioner for International Cooperation, Humanitarian Aid and Crisis Response <extra_id_1>"
491,2018,"In 2018, Victoria M. Arbour works for <extra_id_0>.",<extra_id_0> Royal Ontario Museum <extra_id_1>
492,2018,"In 2018, Vernon Davis plays for <extra_id_0>.",<extra_id_0> Denver Broncos <extra_id_1>
493,2018,"In 2018, Numedal Line is owned by <extra_id_0>.",<extra_id_0> Bane NOR <extra_id_1>
494,2018,"In 2018, <extra_id_0> is the head coach of PFC CSKA Moscow.",<extra_id_0> Viktor Goncharenko <extra_id_1>
495,2018,"In 2018, Seiji Maehara is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
496,2018,"In 2018, Orrin Hatch holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
497,2018,"In 2018, James A. Robinson works for <extra_id_0>.",<extra_id_0> Harris School of Public Policy Studies <extra_id_1>
498,2018,"In 2018, <extra_id_0> is the head coach of Bnei Sakhnin F.C..",<extra_id_0> Amir Turgeman <extra_id_1>
499,2018,"In 2018, Filip Petrušev attended <extra_id_0>.",<extra_id_0> Montverde Academy <extra_id_1>
500,2018,"In 2018, Dr Ranga Dias works for <extra_id_0>.",<extra_id_0> Harvard University <extra_id_1>
501,2018,"In 2018, Rohit Sharma plays for <extra_id_0>.",<extra_id_0> Mumbai Indians <extra_id_1>
502,2018,"In 2018, Elizabeth Truss holds the position of <extra_id_0>.",<extra_id_0> Chief Secretary to the Treasury <extra_id_1>
503,2018,"In 2018, Jock Landale attended <extra_id_0>.",<extra_id_0> Saint Mary's College of California <extra_id_1>
504,2018,"In 2018, <extra_id_0> is the head coach of Turkey national association football team.",<extra_id_0> Mircea Lucescu <extra_id_1>
505,2018,"In 2018, <extra_id_0> is the head coach of Colorado Rapids.",<extra_id_0> Anthony Hudson <extra_id_1>
506,2018,"In 2018, Saleem Shahzad is a member of the <extra_id_0>.",<extra_id_0> Pakistan Tehreek-e-Insaf <extra_id_1>
507,2018,"In 2018, <extra_id_0> is the head coach of UTA Arad.",<extra_id_0> Cristian Todea <extra_id_1>
508,2018,"In 2018, <extra_id_0> is the head coach of Seinäjoen Jalkapallokerho.",<extra_id_0> Aleksey Yeryomenko <extra_id_1>
509,2018,"In 2018, Dwayne Haskins attended <extra_id_0>.",<extra_id_0> Ohio State University <extra_id_1>
510,2018,"In 2018, The Gainesville Sun is owned by <extra_id_0>.",<extra_id_0> Halifax Media Group <extra_id_1>
511,2018,"In 2018, Juice Robinson works for <extra_id_0>.",<extra_id_0> New Japan Pro-Wrestling <extra_id_1>
512,2018,"In 2018, Julian Smith holds the position of <extra_id_0>.",<extra_id_0> Parliamentary Secretary to the Treasury <extra_id_1>
513,2018,"In 2018, Navjot Singh Sidhu holds the position of <extra_id_0>.",<extra_id_0> Member of a Legislative Assembly of India <extra_id_1>
514,2018,"In 2018, Navjot Singh Sidhu is a member of the <extra_id_0>.",<extra_id_0> Indian National Congress <extra_id_1>
515,2018,"In 2018, <extra_id_0> is the head of the government of Capital Region of Denmark.",<extra_id_0> Sophie Hæstorp Andersen <extra_id_1>
516,2018,"In 2018, <extra_id_0> is the chair of PAIS Alliance.",<extra_id_0> Lenín Moreno <extra_id_1>
517,2018,"In 2018, Gilbert Arenas plays for <extra_id_0>.",<extra_id_0> Shanghai Sharks <extra_id_1>
518,2018,"In 2018, <extra_id_0> is the head coach of FC Rapid 1923.",<extra_id_0> Daniel Pancu <extra_id_1>
519,2018,"In 2018, Simon Emil Ammitzbøll is a member of the <extra_id_0>.",<extra_id_0> Liberal Alliance <extra_id_1>
520,2018,"In 2018, Yves Brun works for <extra_id_0>.",<extra_id_0> Université de Montréal <extra_id_1>
521,2018,"In 2018, Shahruddin bin Md. Salleh is a member of the <extra_id_0>.",<extra_id_0> Malaysian United Indigenous Party <extra_id_1>
522,2018,"In 2018, <extra_id_0> is the head of the government of Saxony-Anhalt.",<extra_id_0> Reiner Haseloff <extra_id_1>
523,2018,"In 2018, <extra_id_0> is the head coach of Cowdenbeath F.C..",<extra_id_0> Gary Bollan <extra_id_1>
524,2018,"In 2018, Christophe Steiner is a member of the <extra_id_0>.",<extra_id_0> Horizon Monaco <extra_id_1>
525,2018,"In 2018, <extra_id_0> is the head of the government of Seoul.",<extra_id_0> Park Won-soon <extra_id_1>
526,2018,"In 2018, <extra_id_0> is the head coach of FCU Craiova 1948.",<extra_id_0> Nicolò Napoli <extra_id_1>
527,2018,"In 2018, Robert Barron holds the position of <extra_id_0>.",<extra_id_0> auxiliary bishop <extra_id_1>
528,2018,"In 2018, Bernie Sanders is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
529,2018,"In 2018, <extra_id_0> is the chair of Indian National Congress.",<extra_id_0> Rahul Gandhi <extra_id_1>
530,2018,"In 2018, <extra_id_0> is the chair of Russian Olympic Committee.",<extra_id_0> Alexander Zhukov <extra_id_1>
531,2018,"In 2018, Thierry Breton holds the position of <extra_id_0>.",<extra_id_0> président-directeur général <extra_id_1>
532,2018,"In 2018, <extra_id_0> is the head of the government of Altai Republic.",<extra_id_0> Alexander Berdnikov <extra_id_1>
533,2018,"In 2018, Bella Alarie attended <extra_id_0>.",<extra_id_0> Princeton University <extra_id_1>
534,2018,"In 2018, Alan Smith plays for <extra_id_0>.",<extra_id_0> Notts County F.C. <extra_id_1>
535,2018,"In 2018, <extra_id_0> is the chair of FDP.The Liberals.",<extra_id_0> Petra Gössi <extra_id_1>
536,2018,"In 2018, <extra_id_0> is the head coach of FC Zhetysu.",<extra_id_0> Dmitriy Ogai <extra_id_1>
537,2018,"In 2018, David W. Kissane works for <extra_id_0>.",<extra_id_0> University of Notre Dame Australia <extra_id_1>
538,2018,"In 2018, Jordan Henderson plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
539,2018,"In 2018, Lucas Biglia plays for <extra_id_0>.",<extra_id_0> Argentina national football team <extra_id_1>
540,2018,"In 2018, Ivan Štefanec is a member of the <extra_id_0>.",<extra_id_0> Christian Democratic Movement <extra_id_1>
541,2018,"In 2018, Sara Ganim works for <extra_id_0>.",<extra_id_0> CNN <extra_id_1>
542,2018,"In 2018, Dominique Kalifa works for <extra_id_0>.",<extra_id_0> University of Paris 1 Pantheon-Sorbonne <extra_id_1>
543,2018,"In 2018, Anna van der Breggen plays for <extra_id_0>.",<extra_id_0> Boels Dolmans Cycling Team <extra_id_1>
544,2018,"In 2018, <extra_id_0> is the head of the government of Odder Municipality.",<extra_id_0> Uffe Jensen <extra_id_1>
545,2018,"In 2018, Christina Warinner works for <extra_id_0>.",<extra_id_0> University of Oklahoma <extra_id_1>
546,2018,"In 2018, Fideo Di María plays for <extra_id_0>.",<extra_id_0> Paris Saint-Germain <extra_id_1>
547,2018,"In 2018, <extra_id_0> is the chair of SWPS University of Social Sciences and Humanities.",<extra_id_0> Roman Cieślak <extra_id_1>
548,2018,"In 2018, José Évrard is a member of the <extra_id_0>.",<extra_id_0> The Patriots <extra_id_1>
549,2018,"In 2018, <extra_id_0> is the chair of Polish People's Party.",<extra_id_0> Władysław Kosiniak-Kamysz <extra_id_1>
550,2018,"In 2018, Carol Boggs works for <extra_id_0>.",<extra_id_0> University of South Carolina <extra_id_1>
551,2018,"In 2018, Tim Kaine holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
552,2018,"In 2018, Drew McDonald attended <extra_id_0>.",<extra_id_0> Northern Kentucky University <extra_id_1>
553,2018,"In 2018, Scott Laird plays for <extra_id_0>.",<extra_id_0> Scunthorpe United F.C. <extra_id_1>
554,2018,"In 2018, Caitlin Rivers works for <extra_id_0>.",<extra_id_0> Johns Hopkins Center for Health Security <extra_id_1>
555,2018,"In 2018, Keiko Torii works for <extra_id_0>.",<extra_id_0> Nagoya University <extra_id_1>
556,2018,"In 2018, Ken Murphy works for <extra_id_0>.",<extra_id_0> Walgreens Boots Alliance <extra_id_1>
557,2018,"In 2018, Keith Brown holds the position of <extra_id_0>.","<extra_id_0> Cabinet Secretary for Economy, Jobs and Fair Work <extra_id_1>"
558,2018,"In 2018, <extra_id_0> is the chair of Christian Democratic Union.",<extra_id_0> Annegret Kramp-Karrenbauer <extra_id_1>
559,2018,"In 2018, <extra_id_0> is the head coach of Delfino Pescara 1936.",<extra_id_0> Zdeněk Zeman <extra_id_1>
560,2018,"In 2018, <extra_id_0> is the head coach of S.S. Lazio.",<extra_id_0> Simone Inzaghi <extra_id_1>
561,2018,"In 2018, Brittney Griner plays for <extra_id_0>.",<extra_id_0> Phoenix Mercury <extra_id_1>
562,2018,"In 2018, Michael Woodley works for <extra_id_0>.",<extra_id_0> Vrije Universiteit Brussel <extra_id_1>
563,2018,"In 2018, Marcel Ciolacu holds the position of <extra_id_0>.",<extra_id_0> deputy prime minister <extra_id_1>
564,2018,"In 2018, Lynika Strozier works for <extra_id_0>.",<extra_id_0> Field Museum of Natural History <extra_id_1>
565,2018,"In 2018, Tom Kennedy plays for <extra_id_0>.",<extra_id_0> Rochdale A.F.C. <extra_id_1>
566,2018,"In 2018, Frances Fitzgerald holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
567,2018,"In 2018, Jiří Pospíšil is a member of the <extra_id_0>.",<extra_id_0> TOP 09 <extra_id_1>
568,2018,"In 2018, Farida Kabir works for <extra_id_0>.",<extra_id_0> Department for International Development <extra_id_1>
569,2018,"In 2018, Farida Kabir attended <extra_id_0>.",<extra_id_0> International Finance Corporation <extra_id_1>
570,2018,"In 2018, Nedum Onuoha plays for <extra_id_0>.",<extra_id_0> Queens Park Rangers F.C. <extra_id_1>
571,2018,"In 2018, Kalidou Koulibaly plays for <extra_id_0>.",<extra_id_0> S.S.C. Napoli <extra_id_1>
572,2018,"In 2018, WKVB is owned by <extra_id_0>.",<extra_id_0> Entercom <extra_id_1>
573,2018,"In 2018, <extra_id_0> is the head of the government of Jewish Autonomous Oblast.",<extra_id_0> Alexander Levintal <extra_id_1>
574,2018,"In 2018, <extra_id_0> is the chair of Massachusetts Institute of Technology.",<extra_id_0> L. Rafael Reif <extra_id_1>
575,2018,"In 2018, Piyush Goyal holds the position of <extra_id_0>.",<extra_id_0> Member of Rajya Sabha <extra_id_1>
576,2018,"In 2018, Joy Koesten is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
577,2018,"In 2018, Dimitar Berbatov plays for <extra_id_0>.",<extra_id_0> Kerala Blasters FC <extra_id_1>
578,2018,"In 2018, <extra_id_0> is the head coach of F.K. Željezničar Sarajevo.",<extra_id_0> Milomir Odović <extra_id_1>
579,2018,"In 2018, <extra_id_0> is the head of the government of Baltimore.",<extra_id_0> Catherine E. Pugh <extra_id_1>
580,2018,"In 2018, Matthew Trundle works for <extra_id_0>.",<extra_id_0> University of Auckland <extra_id_1>
581,2018,"In 2018, <extra_id_0> is the head coach of Lechia Gdańsk.",<extra_id_0> Piotr Stokowiec <extra_id_1>
582,2018,"In 2018, Mark Hurd works for <extra_id_0>.",<extra_id_0> Oracle Corporation <extra_id_1>
583,2018,"In 2018, Chase F. Robinson works for <extra_id_0>.",<extra_id_0> Freer Gallery of Art <extra_id_1>
584,2018,"In 2018, <extra_id_0> is the chair of European Border and Coast Guard Agency.",<extra_id_0> Fabrice Leggeri <extra_id_1>
585,2018,"In 2018, N'Golo Kanté plays for <extra_id_0>.",<extra_id_0> France national association football team <extra_id_1>
586,2018,"In 2018, <extra_id_0> is the chair of French Football Federation.",<extra_id_0> Noël Le Graët <extra_id_1>
587,2018,"In 2018, Joe Root plays for <extra_id_0>.",<extra_id_0> Sydney Thunder <extra_id_1>
588,2018,"In 2018, Greg Woolf works for <extra_id_0>.",<extra_id_0> Institute of Classical Studies <extra_id_1>
589,2018,"In 2018, Jérôme Boateng plays for <extra_id_0>.",<extra_id_0> FC Bayern Munich <extra_id_1>
590,2018,"In 2018, Craig Reid plays for <extra_id_0>.",<extra_id_0> Brentwood Town F.C. <extra_id_1>
591,2018,"In 2018, <extra_id_0> is the head of the government of Brazil.",<extra_id_0> Michel Temer <extra_id_1>
592,2018,"In 2018, USNS Arrowhead is owned by <extra_id_0>.",<extra_id_0> United States Navy <extra_id_1>
593,2018,"In 2018, Lappeenranta Airport is owned by <extra_id_0>.",<extra_id_0> Lappeenranta <extra_id_1>
594,2018,"In 2018, Justin Amash is a member of the <extra_id_0>.",<extra_id_0> Republican Party <extra_id_1>
595,2018,"In 2018, <extra_id_0> is the head of the government of Guangdong.",<extra_id_0> Ma Xingrui <extra_id_1>
596,2018,"In 2018, Branislav Ivanović plays for <extra_id_0>.",<extra_id_0> FC Zenit Saint Petersburg <extra_id_1>
597,2018,"In 2018, Marcela Aguiñaga is a member of the <extra_id_0>.",<extra_id_0> PAIS Alliance <extra_id_1>
598,2018,"In 2018, <extra_id_0> is the chair of RCD Mallorca.",<extra_id_0> Andy Kohlberg <extra_id_1>
599,2018,"In 2018, Valtteri Bottas plays for <extra_id_0>.",<extra_id_0> Mercedes <extra_id_1>
600,2018,"In 2018, Sölvi Ottesen plays for <extra_id_0>.",<extra_id_0> Wuhan Zall F.C. <extra_id_1>
601,2018,"In 2018, Galit Shmueli works for <extra_id_0>.",<extra_id_0> National Tsing Hua University <extra_id_1>
602,2018,"In 2018, Adam Lallana plays for <extra_id_0>.",<extra_id_0> England national association football team <extra_id_1>
603,2018,"In 2018, <extra_id_0> is the head coach of Helsingin Jalkapalloklubi.",<extra_id_0> Mika Lehkosuo <extra_id_1>
604,2018,"In 2018, Vincent Kompany plays for <extra_id_0>.",<extra_id_0> Belgium national football team <extra_id_1>
605,2018,"In 2018, <extra_id_0> is the head of the government of Saint Petersburg.",<extra_id_0> Georgy Poltavchenko <extra_id_1>
606,2018,"In 2018, Chris Dercon works for <extra_id_0>.",<extra_id_0> Tate Modern <extra_id_1>
607,2018,"In 2018, <extra_id_0> is the head coach of FK Žalgiris Vilnius.",<extra_id_0> Valdas Urbonas <extra_id_1>
608,2018,"In 2018, Darius Bogdan Vâlcov is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party <extra_id_1>
609,2018,"In 2018, <extra_id_0> is the chair of Airbus Group.",<extra_id_0> Denis Ranque <extra_id_1>
610,2018,"In 2018, DiDi Richards attended <extra_id_0>.",<extra_id_0> Baylor University <extra_id_1>
611,2018,"In 2018, Vidya Arankalle works for <extra_id_0>.",<extra_id_0> Agharkar Research Institute <extra_id_1>
612,2018,"In 2018, Remo Sernagiotto is a member of the <extra_id_0>.",<extra_id_0> European Conservatives and Reformists <extra_id_1>
613,2018,"In 2018, <extra_id_0> is the head of the government of Chaco Province.",<extra_id_0> Domingo Peppo <extra_id_1>
614,2018,"In 2018, <extra_id_0> is the head coach of FC Neman Grodno.",<extra_id_0> Igor Kovalevich <extra_id_1>
615,2018,"In 2018, <extra_id_0> is the head of the government of People's Republic of China.",<extra_id_0> Li Keqiang <extra_id_1>
616,2018,"In 2018, <extra_id_0> is the chair of Jamiat Ahle Hadith.",<extra_id_0> Sajid Mir <extra_id_1>
617,2018,"In 2018, <extra_id_0> is the head coach of FC Okzhetpes.",<extra_id_0> Sergei Popkov <extra_id_1>
618,2018,"In 2018, Salvador Sánchez Cerén holds the position of <extra_id_0>.",<extra_id_0> President of El Salvador <extra_id_1>
619,2018,"In 2018, Franziska Brantner holds the position of <extra_id_0>.",<extra_id_0> Chief Whip <extra_id_1>
620,2018,"In 2018, Eamon Ryan holds the position of <extra_id_0>.",<extra_id_0> party leader <extra_id_1>
621,2018,"In 2018, Matteo Renzi is a member of the <extra_id_0>.",<extra_id_0> Democratic Party <extra_id_1>
622,2018,"In 2018, <extra_id_0> is the head of the government of Burkina Faso.",<extra_id_0> Paul Kaba Thieba <extra_id_1>
623,2018,"In 2018, Katharine A Michie works for <extra_id_0>.",<extra_id_0> University of New South Wales <extra_id_1>
624,2018,"In 2018, Manu Sareen is a member of the <extra_id_0>.",<extra_id_0> The Alternative <extra_id_1>
625,2018,"In 2018, <extra_id_0> is the head of the government of Perm Krai.",<extra_id_0> Maxim Reshetnikov <extra_id_1>
626,2018,"In 2018, Heiko Maas holds the position of <extra_id_0>.",<extra_id_0> Federal Minister for Foreign Affairs <extra_id_1>
627,2018,"In 2018, <extra_id_0> is the chair of Norwegian Parliamentary Intelligence Oversight Committee.",<extra_id_0> Eldbjørg Løwer <extra_id_1>
628,2018,"In 2018, Michael Bach works for <extra_id_0>.",<extra_id_0> University Medical Center Freiburg <extra_id_1>
629,2018,"In 2018, <extra_id_0> is the head coach of Blackburn Rovers F.C..",<extra_id_0> Tony Mowbray <extra_id_1>
630,2018,"In 2018, Katherine Zappone holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
631,2018,"In 2018, Eskil Brøndbo is a member of the <extra_id_0>.",<extra_id_0> Conservative Party of Norway <extra_id_1>
632,2018,"In 2018, Abdrabbuh Mansour Hadi holds the position of <extra_id_0>.",<extra_id_0> President of Yemenمهدي محمد المشاط <extra_id_1>
633,2018,"In 2018, <extra_id_0> is the head coach of A.C. Perugia Calcio.",<extra_id_0> Alessandro Nesta <extra_id_1>
634,2018,"In 2018, Roger Holeindre is a member of the <extra_id_0>.",<extra_id_0> Party of France <extra_id_1>
635,2018,"In 2018, Maisons du Monde is owned by <extra_id_0>.",<extra_id_0> Bain Capital <extra_id_1>
636,2018,"In 2018, <extra_id_0> is the chair of Volga Federal District.",<extra_id_0> Igor Komarov <extra_id_1>
637,2018,"In 2018, Abba Gumel works for <extra_id_0>.",<extra_id_0> Arizona State University <extra_id_1>
638,2018,"In 2018, Pamela Russell works for <extra_id_0>.",<extra_id_0> The University of Queensland <extra_id_1>
639,2018,"In 2018, <extra_id_0> is the head coach of Bursaspor.",<extra_id_0> Samet Aybaba <extra_id_1>
640,2018,"In 2018, Péter Polt works for <extra_id_0>.",<extra_id_0> National University of Public Service <extra_id_1>
641,2018,"In 2018, Mike Pence holds the position of <extra_id_0>.",<extra_id_0> Vice President of the United States <extra_id_1>
642,2018,"In 2018, <extra_id_0> is the chair of Anti-Defamation League.",<extra_id_0> Jonathan Greenblatt <extra_id_1>
643,2018,"In 2018, <extra_id_0> is the chair of Likud Central Committee.",<extra_id_0> Haim Katz <extra_id_1>
644,2018,"In 2018, <extra_id_0> is the chair of Mossad.",<extra_id_0> Yossi Cohen <extra_id_1>
645,2018,"In 2018, <extra_id_0> is the head coach of FC Botoșani.",<extra_id_0> Costel Enache <extra_id_1>
646,2018,"In 2018, <extra_id_0> is the head coach of FK Csíkszereda.",<extra_id_0> László Balint <extra_id_1>
647,2018,"In 2018, <extra_id_0> is the head coach of Hull City A.F.C..",<extra_id_0> Nigel Adkins <extra_id_1>
648,2018,"In 2018, <extra_id_0> is the head of the government of Toulouse.",<extra_id_0> Jean-Luc Moudenc <extra_id_1>
649,2018,"In 2018, Juan Orlando Hernández holds the position of <extra_id_0>.",<extra_id_0> President of Honduras <extra_id_1>
650,2018,"In 2018, <extra_id_0> is the chair of Royal Spanish Football Federation.",<extra_id_0> Luis Rubiales <extra_id_1>
651,2018,"In 2018, <extra_id_0> is the head of the government of Senegal.",<extra_id_0> Mahammed Dionne <extra_id_1>
652,2018,"In 2018, Michelle Lujan Grisham holds the position of <extra_id_0>.",<extra_id_0> United States representative <extra_id_1>
653,2018,"In 2018, John Hoeven holds the position of <extra_id_0>.",<extra_id_0> United States senator <extra_id_1>
654,2018,"In 2018, <extra_id_0> is the chair of Politics Can Be Different.",<extra_id_0> Márta Demeter <extra_id_1>
655,2018,"In 2018, Luna is owned by <extra_id_0>.",<extra_id_0> Farkhad Akhmedov <extra_id_1>
656,2018,"In 2018, <extra_id_0> is the head of the government of Mainz.",<extra_id_0> Michael Ebling <extra_id_1>
657,2018,"In 2018, Kristin Michelsen is a member of the <extra_id_0>.",<extra_id_0> Social Democratic Party of the Faroe Islands <extra_id_1>
658,2018,"In 2018, Àngels Martínez Castells is a member of the <extra_id_0>.",<extra_id_0> Som Alternativa <extra_id_1>
659,2018,"In 2018, <extra_id_0> is the chair of PEN America.",<extra_id_0> Andrew Solomon <extra_id_1>
660,2018,"In 2018, Søren Wichmann works for <extra_id_0>.",<extra_id_0> Kazan Federal University <extra_id_1>
661,2018,"In 2018, Oliver Günther works for <extra_id_0>.",<extra_id_0> University of Potsdam <extra_id_1>
662,2018,"In 2018, Liêm Hoang-Ngoc is a member of the <extra_id_0>.",<extra_id_0> Unsubmissive France <extra_id_1>
663,2018,"In 2018, Rachel Croson works for <extra_id_0>.",<extra_id_0> Michigan State University <extra_id_1>
664,2018,"In 2018, <extra_id_0> is the chair of Delta Air Lines.",<extra_id_0> Frank Blake <extra_id_1>
665,2018,"In 2018, <extra_id_0> is the head coach of MŠK Žilina.",<extra_id_0> Jaroslav Kentoš <extra_id_1>
666,2018,"In 2018, Ruth Simmons works for <extra_id_0>.",<extra_id_0> Prairie View A&M University <extra_id_1>
667,2018,"In 2018, Diego Biseswar plays for <extra_id_0>.",<extra_id_0> Kayserispor <extra_id_1>
668,2018,"In 2018, Karin Baur works for <extra_id_0>.",<extra_id_0> University of Graz <extra_id_1>
669,2018,"In 2018, Vitaliy Klitschko holds the position of <extra_id_0>.",<extra_id_0> Mayor of Kyiv <extra_id_1>
670,2018,"In 2018, <extra_id_0> is the head coach of FK Partizan.",<extra_id_0> Zoran Mirković <extra_id_1>
671,2018,"In 2018, Ben Stokes plays for <extra_id_0>.",<extra_id_0> Rajasthan Royals <extra_id_1>
672,2018,"In 2018, Shuli Mualem is a member of the <extra_id_0>.",<extra_id_0> The Jewish Home <extra_id_1>
673,2018,"In 2018, Evgeny Konnov attended <extra_id_0>.",<extra_id_0> Leopold Mozart Centre <extra_id_1>
674,2018,"In 2018, <extra_id_0> is the head coach of Western Bulldogs.",<extra_id_0> Luke Beveridge <extra_id_1>
675,2018,"In 2018, Caroline Spelman holds the position of <extra_id_0>.",<extra_id_0> Church Estates Commissioners <extra_id_1>
676,2018,"In 2018, J. J. Redick plays for <extra_id_0>.",<extra_id_0> Philadelphia 76ers <extra_id_1>
677,2018,"In 2018, <extra_id_0> is the chair of Ministry of SMEs and Startups.",<extra_id_0> Hong Jonghak <extra_id_1>
678,2018,"In 2018, Michael Noonan holds the position of <extra_id_0>.",<extra_id_0> Teachta Dála <extra_id_1>
679,2018,"In 2018, Franck Ferrand works for <extra_id_0>.",<extra_id_0> Radio Classique <extra_id_1>
680,2018,"In 2018, Mihalj Kertes is a member of the <extra_id_0>.",<extra_id_0> Serbian Progressive Party <extra_id_1>
681,2018,"In 2018, Computer Weekly is owned by <extra_id_0>.",<extra_id_0> TechTarget <extra_id_1>
682,2018,"In 2018, Antony John Williams works for <extra_id_0>.",<extra_id_0> United States Environmental Protection Agency <extra_id_1>
683,2018,"In 2018, Guy Bailey works for <extra_id_0>.",<extra_id_0> University of Texas Rio Grande Valley <extra_id_1>
684,2018,"In 2018, Enrico dal Covolo holds the position of <extra_id_0>.",<extra_id_0> titular bishop <extra_id_1>
685,2018,"In 2018, Alexia Petsalis-Diomidis works for <extra_id_0>.",<extra_id_0> University of St Andrews <extra_id_1>
686,2018,"In 2018, <extra_id_0> is the head coach of S.K. Sturm Graz.",<extra_id_0> Heiko Vogel <extra_id_1>
687,2018,"In 2018, Hsu Hsin-ying is a member of the <extra_id_0>.",<extra_id_0> Minkuotang <extra_id_1>
688,2018,"In 2018, Kym Anderson works for <extra_id_0>.",<extra_id_0> Australian National University <extra_id_1>
689,2018,"In 2018, Michael Atwood Mason works for <extra_id_0>.",<extra_id_0> Smithsonian Center for Folklife and Cultural Heritage <extra_id_1>
690,2018,"In 2018, Linda Sánchez holds the position of <extra_id_0>.",<extra_id_0> Democratic Caucus Vice Chairman of the United States House of Representatives <extra_id_1>
691,2018,"In 2018, Yasiel Puig plays for <extra_id_0>.",<extra_id_0> Los Angeles Dodgers <extra_id_1>
692,2018,"In 2018, Scott Andrews is a member of the <extra_id_0>.",<extra_id_0> independent politician <extra_id_1>
693,2018,"In 2018, <extra_id_0> is the head coach of AC Omonia.",<extra_id_0> Yannis Anastasiou <extra_id_1>
694,2018,"In 2018, ADV Ocean Shield is owned by <extra_id_0>.",<extra_id_0> Australian Border Force <extra_id_1>
695,2018,"In 2018, GameRankings is owned by <extra_id_0>.",<extra_id_0> CBS Interactive <extra_id_1>
696,2018,"In 2018, <extra_id_0> is the head coach of Çaykur Rizespor.",<extra_id_0> İbrahim Üzülmez <extra_id_1>
697,2018,"In 2018, <extra_id_0> is the head coach of Rubin Kazan.",<extra_id_0> Kurban Berdyev <extra_id_1>
698,2018,"In 2018, <extra_id_0> is the head of the government of Montpellier Méditerranée Métropole.",<extra_id_0> Philippe Saurel <extra_id_1>
699,2018,"In 2018, <extra_id_0> is the chair of KDU-ČSL.",<extra_id_0> Pavel Bělobrádek <extra_id_1>
700,2018,"In 2018, Arne H. Krumsvik works for <extra_id_0>.",<extra_id_0> University of Oslo <extra_id_1>
